dob,photo_taken,full_path,gender,age
710973,2015,['34/2907134_1946-07-30_2015.jpg'],0.0,69
708160,1974,['38/29071838_1938-11-16_1974.jpg'],1.0,36
727340,2009,['13/29075713_1991-05-22_2009.jpg'],1.0,18
728420,2013,['87/29078287_1994-05-06_2013.jpg'],1.0,19
727463,2014,['71/29084271_1991-09-22_2014.jpg'],0.0,23
719321,2013,['51/290851_1969-06-07_2013.jpg'],1.0,44
728595,2013,['61/39000861_1994-10-28_2013.jpg'],1.0,19
726758,2014,['76/39009976_1989-10-17_2014.jpg'],1.0,25
721033,2015,['10/39010_1974-02-13_2015.jpg'],1.0,41
726666,2013,['14/39011614_1989-07-17_2013.jpg'],0.0,24
716213,2006,['15/3901315_1960-12-03_2006.jpg'],1.0,46
728102,2015,['34/39013534_1993-06-22_2015.jpg'],1.0,22
696875,1972,['79/390179_1907-12-24_1972.jpg'],1.0,65
721147,2009,['21/39025521_1974-06-07_2009.jpg'],1.0,35
728397,2015,['14/39026114_1994-04-13_2015.jpg'],1.0,21
702241,1958,['67/39027367_1922-09-02_1958.jpg'],1.0,36
714350,2010,['41/3902741_1955-10-28_2010.jpg'],0.0,55
718248,2011,['27/39027_1966-06-30_2011.jpg'],1.0,45
715792,2014,['49/39028749_1959-10-09_2014.jpg'],1.0,55
704246,1987,['68/39033268_1928-02-28_1987.jpg'],1.0,59
721882,2010,['50/39033450_1976-06-11_2010.jpg'],0.0,34
695534,1944,['34/39034_1904-04-22_1944.jpg'],1.0,40
723643,2009,['53/3903553_1981-04-07_2009.jpg'],0.0,28
716092,2013,['56/39035656_1960-08-04_2013.jpg'],0.0,53
726837,2013,['98/39036798_1990-01-04_2013.jpg'],1.0,23
726100,2014,['50/39037750_1987-12-29_2014.jpg'],1.0,27
709637,2011,['83/39039683_1942-12-02_2011.jpg'],1.0,69
726815,2015,['06/39040406_1989-12-13_2015.jpg'],1.0,26
717018,2012,['29/39042029_1963-02-16_2012.jpg'],0.0,49
724600,2011,['94/39042094_1983-11-20_2011.jpg'],1.0,28
726830,2013,['41/39043141_1989-12-28_2013.jpg'],1.0,24
710806,2006,['36/39043836_1946-02-13_2006.jpg'],1.0,60
724102,2009,['84/3904584_1982-07-10_2009.jpg'],1.0,27
723874,2014,['69/39047069_1981-11-24_2014.jpg'],1.0,33
717915,2013,['05/39049205_1965-08-01_2013.jpg'],1.0,48
729108,2014,['06/39050706_1996-03-24_2014.jpg'],1.0,18
725131,2013,['37/39059537_1985-05-04_2013.jpg'],1.0,28
727605,2013,['09/39060109_1992-02-11_2013.jpg'],1.0,21
727831,2013,['85/39060185_1992-09-24_2013.jpg'],1.0,21
726320,2010,['38/39065538_1988-08-05_2010.jpg'],1.0,22
695534,1942,['54/3906954_1904-04-22_1942.jpg'],1.0,38
726549,2014,['33/39073333_1989-03-22_2014.jpg'],1.0,25
722312,2011,['25/39073425_1977-08-15_2011.jpg'],1.0,34
726530,2013,['85/39073985_1989-03-03_2013.jpg'],1.0,24
726762,2013,['81/39079381_1989-10-21_2013.jpg'],0.0,24
725143,2014,['92/3907992_1985-05-16_2014.jpg'],0.0,29
708860,1964,['72/39080172_1940-10-16_1964.jpg'],1.0,24
728385,2014,['11/39081211_1994-04-01_2014.jpg'],0.0,20
725204,2013,['96/39081296_1985-07-16_2013.jpg'],1.0,28
725415,2013,['70/39082970_1986-02-12_2013.jpg'],0.0,27
722444,2009,['43/39088243_1977-12-25_2009.jpg'],0.0,32
705804,2005,['44/39088544_1932-06-04_2005.jpg'],1.0,73
730057,2015,['42/39088842_1998-10-29_2015.jpg'],0.0,17
716485,2013,['79/39089579_1961-09-01_2013.jpg'],1.0,52
711799,2014,['65/39091865_1948-11-02_2014.jpg'],1.0,66
710889,1975,['39/390939_1946-05-07_1975.jpg'],1.0,29
726263,2014,['70/39094070_1988-06-09_2014.jpg'],1.0,26
723600,2011,['29/39097029_1981-02-23_2011.jpg'],0.0,30
720684,2007,['46/490046_1973-03-01_2007.jpg'],1.0,34
725996,2014,['37/4900937_1987-09-16_2014.jpg'],1.0,27
719578,2014,['78/4903678_1970-02-19_2014.jpg'],0.0,44
721570,2001,['91/490391_1975-08-04_2001.jpg'],1.0,26
713744,2007,['66/4904266_1954-03-01_2007.jpg'],1.0,53
722049,2012,['91/4904491_1976-11-25_2012.jpg'],1.0,36
696228,1943,['49/4905749_1906-03-17_1943.jpg'],1.0,37
724727,2007,['80/4907180_1984-03-26_2007.jpg'],0.0,23
716202,2003,['74/4907674_1960-11-22_2003.jpg'],0.0,43
722183,2006,['67/490767_1977-04-08_2006.jpg'],1.0,29
714415,2008,['33/490933_1956-01-01_2008.jpg'],1.0,52
726456,2013,['24/5901324_1988-12-19_2013.jpg'],1.0,25
706185,2011,['20/5904120_1933-06-20_2011.jpg'],1.0,78
723880,2011,['42/5904242_1981-11-30_2011.jpg'],1.0,30
722705,2014,['44/590444_1978-09-12_2014.jpg'],1.0,36
721031,2014,['85/5905485_1974-02-11_2014.jpg'],1.0,40
724127,2008,['34/5908134_1982-08-04_2008.jpg'],1.0,26
718342,1995,['37/690037_1966-10-02_1995.jpg'],1.0,29
719889,2007,['02/690102_1970-12-27_2007.jpg'],0.0,37
713991,2003,['23/690223_1954-11-03_2003.jpg'],1.0,49
717276,2012,['76/690276_1963-11-01_2012.jpg'],1.0,49
719759,2011,['66/6902966_1970-08-19_2011.jpg'],1.0,41
724114,2012,['36/6903036_1982-07-22_2012.jpg'],1.0,30
720577,2009,['89/690389_1972-11-14_2009.jpg'],1.0,37
713544,1978,['15/6904415_1953-08-13_1978.jpg'],0.0,25
702693,1947,['39/690539_1923-11-28_1947.jpg'],0.0,24
702588,1970,['96/690696_1923-08-15_1970.jpg'],0.0,47
722059,2012,['35/690735_1976-12-05_2012.jpg'],0.0,36
719800,2013,['68/6907468_1970-09-29_2013.jpg'],1.0,43
724826,2013,['21/6907621_1984-07-03_2013.jpg'],1.0,29
724268,2006,['83/6908083_1982-12-23_2006.jpg'],1.0,24
700962,1955,['44/790044_1919-03-03_1955.jpg'],1.0,36
721543,2014,['42/7902442_1975-07-08_2014.jpg'],0.0,39
725398,2010,['76/7903276_1986-01-26_2010.jpg'],1.0,24
712679,2008,['79/7903579_1951-04-01_2008.jpg'],0.0,57
724339,2009,['97/7907597_1983-03-04_2009.jpg'],1.0,26
695324,1940,['78/8900278_1903-09-25_1940.jpg'],0.0,37
726477,2014,['48/8900348_1989-01-09_2014.jpg'],0.0,25
724907,2010,['50/8900450_1984-09-22_2010.jpg'],0.0,26
723131,2014,['42/8902442_1979-11-12_2014.jpg'],1.0,35
722713,2007,['03/8902703_1978-09-20_2007.jpg'],1.0,29
718428,2009,['79/890479_1966-12-27_2009.jpg'],0.0,43
714829,2006,['30/890630_1957-02-18_2006.jpg'],0.0,49
718818,2014,['10/890710_1968-01-21_2014.jpg'],0.0,46
723777,2014,['69/890969_1981-08-19_2014.jpg'],1.0,33
723704,2009,['90/890_1981-06-07_2009.jpg'],0.0,28
716843,2009,['34/9901734_1962-08-25_2009.jpg'],1.0,47
721553,2011,['88/9902088_1975-07-18_2011.jpg'],1.0,36
725605,2013,['38/9902138_1986-08-21_2013.jpg'],0.0,27
720938,2007,['13/990613_1973-11-10_2007.jpg'],1.0,34
708344,1971,['70/990770_1939-05-19_1971.jpg'],0.0,32
723920,2009,['62/1010162_1982-01-09_2009.jpg'],1.0,27
698980,1943,['57/10102057_1913-09-28_1943.jpg'],1.0,30
708898,2009,['17/1010217_1940-11-23_2009.jpg'],1.0,69
712031,1977,['28/1010228_1949-06-22_1977.jpg'],1.0,28
723603,2013,['85/10104285_1981-02-26_2013.jpg'],1.0,32
726244,2013,['66/10105366_1988-05-21_2013.jpg'],1.0,25
729495,2015,['97/10110097_1997-04-15_2015.jpg'],0.0,18
725267,2012,['00/10110600_1985-09-17_2012.jpg'],1.0,27
724326,2013,['38/10112338_1983-02-19_2013.jpg'],1.0,30
720761,2012,['73/1011573_1973-05-17_2012.jpg'],0.0,39
710072,1983,['32/10119532_1944-02-10_1983.jpg'],1.0,39
720742,2012,['49/1012149_1973-04-28_2012.jpg'],0.0,39
720012,2014,['92/10123192_1971-04-29_2014.jpg'],0.0,43
724667,2009,['89/10123489_1984-01-26_2009.jpg'],1.0,25
700299,1974,['10/10124010_1917-05-09_1974.jpg'],0.0,57
703086,1959,['49/101249_1924-12-25_1959.jpg'],1.0,35
713913,2001,['09/10126709_1954-08-17_2001.jpg'],1.0,47
698537,1959,['24/10126724_1912-07-12_1959.jpg'],1.0,47
715168,2002,['44/1012944_1958-01-23_2002.jpg'],1.0,44
703726,1958,['75/1013175_1926-09-26_1958.jpg'],0.0,32
720180,2002,['46/10132046_1971-10-14_2002.jpg'],1.0,31
725252,2007,['58/10132158_1985-09-02_2007.jpg'],1.0,22
710009,2008,['49/1013349_1943-12-09_2008.jpg'],1.0,65
714290,2013,['53/10136953_1955-08-29_2013.jpg'],1.0,58
709350,2008,['73/10138173_1942-02-18_2008.jpg'],1.0,66
700458,1960,['00/1013900_1917-10-15_1960.jpg'],1.0,43
722692,2009,['73/1014073_1978-08-30_2009.jpg'],1.0,31
715729,2006,['55/10141055_1959-08-07_2006.jpg'],1.0,47
721859,2012,['51/10141251_1976-05-19_2012.jpg'],1.0,36
725863,2010,['46/10143246_1987-05-06_2010.jpg'],1.0,23
720561,2014,['86/1014986_1972-10-29_2014.jpg'],0.0,42
723485,2010,['09/1015709_1980-10-31_2010.jpg'],0.0,30
719546,2015,['43/1015843_1970-01-18_2015.jpg'],1.0,45
717419,2010,['77/1015877_1964-03-23_2010.jpg'],0.0,46
703106,1956,['31/101631_1925-01-14_1956.jpg'],1.0,31
701174,1954,['64/1016364_1919-10-01_1954.jpg'],1.0,35
723602,2014,['09/1016409_1981-02-25_2014.jpg'],1.0,33
719256,2007,['80/10164280_1969-04-03_2007.jpg'],0.0,38
715947,2008,['00/10166400_1960-03-12_2008.jpg'],1.0,48
698944,1953,['86/1016686_1913-08-23_1953.jpg'],1.0,40
720095,2011,['21/101721_1971-07-21_2011.jpg'],0.0,40
725150,2009,['07/10173807_1985-05-23_2009.jpg'],1.0,24
717315,2011,['54/10175154_1963-12-10_2011.jpg'],1.0,48
703611,1979,['17/1017_1926-06-03_1979.jpg'],1.0,53
716949,2012,['35/1018235_1962-12-09_2012.jpg'],0.0,50
722982,2006,['90/10184590_1979-06-16_2006.jpg'],0.0,27
726208,2008,['04/10185804_1988-04-15_2008.jpg'],1.0,20
718569,2008,['74/1018774_1967-05-17_2008.jpg'],1.0,41
716046,2014,['71/1018871_1960-06-19_2014.jpg'],1.0,54
715556,2012,['71/10191371_1959-02-15_2012.jpg'],0.0,53
720848,2003,['23/1019323_1973-08-12_2003.jpg'],1.0,30
704867,1967,['72/10195272_1929-11-10_1967.jpg'],1.0,38
705448,2012,['98/1019698_1931-06-14_2012.jpg'],0.0,81
711322,2010,['67/1019967_1947-07-14_2010.jpg'],1.0,63
718758,2007,['49/201049_1967-11-22_2007.jpg'],1.0,40
708152,2007,['70/20107870_1938-11-08_2007.jpg'],1.0,69
708565,1965,['51/20110751_1939-12-26_1965.jpg'],1.0,26
710256,1999,['52/20111352_1944-08-12_1999.jpg'],1.0,55
715172,2013,['65/2011265_1958-01-27_2013.jpg'],0.0,55
720309,2011,['25/2011425_1972-02-20_2011.jpg'],0.0,39
717924,2008,['82/20115882_1965-08-10_2008.jpg'],0.0,43
721302,2014,['04/20118104_1974-11-09_2014.jpg'],1.0,40
717022,2008,['84/201184_1963-02-20_2008.jpg'],1.0,45
712368,2012,['36/2011936_1950-05-25_2012.jpg'],1.0,62
711899,2008,['70/20120170_1949-02-10_2008.jpg'],0.0,59
721780,2009,['87/2012187_1976-03-01_2009.jpg'],1.0,33
716470,2015,['25/201225_1961-08-17_2015.jpg'],0.0,54
725900,2015,['37/20123537_1987-06-12_2015.jpg'],0.0,28
697665,1940,['65/201265_1910-02-21_1940.jpg'],1.0,30
709172,2011,['06/20127006_1941-08-24_2011.jpg'],1.0,70
726883,2011,['10/20128310_1990-02-19_2011.jpg'],1.0,21
726411,2010,['27/20128927_1988-11-04_2010.jpg'],1.0,22
721220,2013,['48/20129148_1974-08-19_2013.jpg'],1.0,39
701478,1943,['67/20132567_1920-07-31_1943.jpg'],1.0,23
703681,1949,['24/20134324_1926-08-12_1949.jpg'],1.0,23
723365,2009,['82/20137782_1980-07-03_2009.jpg'],0.0,29
725135,2000,['58/20139958_1985-05-08_2000.jpg'],0.0,15
722171,2008,['41/20140741_1977-03-27_2008.jpg'],1.0,31
727081,2009,['28/20144528_1990-09-05_2009.jpg'],1.0,19
704157,1946,['23/2014523_1927-12-01_1946.jpg'],1.0,19
712288,2008,['34/20146634_1950-03-06_2008.jpg'],1.0,58
706421,1966,['82/201482_1934-02-11_1966.jpg'],0.0,32
715434,1999,['49/20149_1958-10-16_1999.jpg'],1.0,41
714705,1992,['25/201525_1956-10-17_1992.jpg'],0.0,36
717198,2014,['64/20153164_1963-08-15_2014.jpg'],1.0,51
716606,2011,['04/2015404_1961-12-31_2011.jpg'],1.0,50
722839,2014,['03/20155503_1979-01-24_2014.jpg'],1.0,35
721073,2008,['86/201586_1974-03-25_2008.jpg'],0.0,34
702666,1974,['97/201597_1923-11-01_1974.jpg'],1.0,51
721626,2006,['14/2016114_1975-09-29_2006.jpg'],0.0,31
721340,2015,['44/2016144_1974-12-17_2015.jpg'],0.0,41
726035,2012,['26/20164326_1987-10-25_2012.jpg'],1.0,25
725794,2010,['13/20168313_1987-02-26_2010.jpg'],1.0,23
721911,2014,['62/2016962_1976-07-10_2014.jpg'],1.0,38
698323,1953,['27/20171627_1911-12-11_1953.jpg'],1.0,42
712398,1983,['12/2017312_1950-06-24_1983.jpg'],0.0,33
727688,2014,['44/20174244_1992-05-04_2014.jpg'],0.0,22
717307,2012,['75/2017775_1963-12-02_2012.jpg'],0.0,49
725102,2013,['65/20180465_1985-04-05_2013.jpg'],1.0,28
722610,2012,['40/201840_1978-06-09_2012.jpg'],1.0,34
725314,2015,['69/20184469_1985-11-03_2015.jpg'],0.0,30
714766,2010,['77/20185277_1956-12-17_2010.jpg'],1.0,54
714893,2010,['82/20188882_1957-04-23_2010.jpg'],1.0,53
720130,2007,['01/2019201_1971-08-25_2007.jpg'],1.0,36
715207,2010,['92/20192_1958-03-03_2010.jpg'],0.0,52
725357,2012,['47/20194947_1985-12-16_2012.jpg'],1.0,27
725011,2015,['35/20199935_1985-01-04_2015.jpg'],1.0,30
722532,2009,['37/30100137_1978-03-23_2009.jpg'],1.0,31
713682,2000,['09/301009_1953-12-29_2000.jpg'],1.0,47
726317,2012,['40/30101340_1988-08-02_2012.jpg'],1.0,24
726894,2013,['22/30103522_1990-03-02_2013.jpg'],1.0,23
726989,2014,['23/30103523_1990-06-05_2014.jpg'],1.0,24
727976,2012,['91/30104091_1993-02-16_2012.jpg'],1.0,19
725429,2012,['94/30107294_1986-02-26_2012.jpg'],0.0,26
695046,1961,['15/30108615_1902-12-21_1961.jpg'],1.0,59
724129,2009,['75/30112775_1982-08-06_2009.jpg'],1.0,27
723211,2010,['95/30115695_1980-01-31_2010.jpg'],1.0,30
726709,2013,['54/30117354_1989-08-29_2013.jpg'],1.0,24
711537,2007,['90/3011790_1948-02-14_2007.jpg'],1.0,59
692619,1948,['85/30120185_1896-04-28_1948.jpg'],0.0,52
721164,2009,['47/3012147_1974-06-24_2009.jpg'],0.0,35
722690,2012,['23/30125623_1978-08-28_2012.jpg'],1.0,34
709316,2013,['74/30125874_1942-01-15_2013.jpg'],1.0,71
717161,2010,['80/30125980_1963-07-09_2010.jpg'],1.0,47
710297,2013,['42/30127242_1944-09-22_2013.jpg'],0.0,69
726232,2011,['13/30130913_1988-05-09_2011.jpg'],1.0,23
725342,2013,['79/30138679_1985-12-01_2013.jpg'],0.0,28
703072,2012,['87/301387_1924-12-11_2012.jpg'],1.0,88
726616,2012,['81/30139281_1989-05-28_2012.jpg'],1.0,23
723761,2012,['26/30139826_1981-08-03_2012.jpg'],1.0,31
710962,2004,['06/301406_1946-07-19_2004.jpg'],1.0,58
724182,2015,['82/3014582_1982-09-28_2015.jpg'],1.0,33
702588,1952,['57/30147957_1923-08-15_1952.jpg'],1.0,29
712482,2010,['83/30150983_1950-09-16_2010.jpg'],1.0,60
723323,2006,['56/3015256_1980-05-22_2006.jpg'],1.0,26
725572,2011,['46/30159546_1986-07-19_2011.jpg'],0.0,25
694097,1947,['92/30160892_1900-05-16_1947.jpg'],1.0,47
702254,1956,['26/30164826_1922-09-15_1956.jpg'],1.0,34
714682,2010,['69/30167369_1956-09-24_2010.jpg'],1.0,54
726296,2011,['34/30171134_1988-07-12_2011.jpg'],1.0,23
715042,2011,['81/30171281_1957-09-19_2011.jpg'],1.0,54
718422,2014,['31/301731_1966-12-21_2014.jpg'],1.0,48
725671,2013,['38/30175038_1986-10-26_2013.jpg'],0.0,27
707414,1960,['76/301776_1936-10-31_1960.jpg'],1.0,24
709346,2000,['99/301799_1942-02-14_2000.jpg'],1.0,58
714488,2008,['17/3017_1956-03-14_2008.jpg'],1.0,52
711412,2009,['50/3018050_1947-10-12_2009.jpg'],1.0,62
709395,2010,['30/301830_1942-04-04_2010.jpg'],0.0,68
727605,2014,['54/30190554_1992-02-11_2014.jpg'],1.0,22
713727,2011,['48/30196348_1954-02-12_2011.jpg'],1.0,57
726220,2013,['31/30197331_1988-04-27_2013.jpg'],1.0,25
716336,1980,['77/40100877_1961-04-05_1980.jpg'],0.0,19
726022,2013,['91/40105991_1987-10-12_2013.jpg'],1.0,26
727293,2012,['23/40106223_1991-04-05_2012.jpg'],1.0,21
702324,1970,['77/40107977_1922-11-24_1970.jpg'],1.0,48
727300,2010,['76/40117276_1991-04-12_2010.jpg'],1.0,19
726560,2013,['96/40119196_1989-04-02_2013.jpg'],1.0,24
718165,2003,['82/40120682_1966-04-08_2003.jpg'],0.0,37
719085,2007,['76/40121676_1968-10-14_2007.jpg'],1.0,39
729522,2014,['32/40122632_1997-05-12_2014.jpg'],0.0,17
725689,2014,['28/40133728_1986-11-13_2014.jpg'],1.0,28
727556,2014,['93/40136993_1991-12-24_2014.jpg'],1.0,23
727643,2013,['77/40140177_1992-03-20_2013.jpg'],1.0,21
726338,2013,['15/40142015_1988-08-23_2013.jpg'],0.0,25
728375,2013,['30/40144230_1994-03-22_2013.jpg'],1.0,19
723882,2012,['15/40144315_1981-12-02_2012.jpg'],0.0,31
722978,2009,['86/4014486_1979-06-12_2009.jpg'],1.0,30
728000,2013,['02/40146202_1993-03-12_2013.jpg'],0.0,20
726282,2014,['17/40146817_1988-06-28_2014.jpg'],1.0,26
727607,2012,['45/40152645_1992-02-13_2012.jpg'],1.0,20
725691,2011,['14/40153814_1986-11-15_2011.jpg'],1.0,25
727224,2011,['80/40155880_1991-01-26_2011.jpg'],1.0,20
716210,2012,['44/4015744_1960-11-30_2012.jpg'],0.0,52
717546,2014,['75/401575_1964-07-28_2014.jpg'],0.0,50
715338,2008,['67/4015767_1958-07-12_2008.jpg'],1.0,50
726894,2014,['60/40157960_1990-03-02_2014.jpg'],1.0,24
730090,2013,['29/40158329_1998-12-01_2013.jpg'],0.0,15
727689,2014,['24/40159024_1992-05-05_2014.jpg'],1.0,22
723243,2014,['13/40159213_1980-03-03_2014.jpg'],0.0,34
701917,1963,['92/401592_1921-10-13_1963.jpg'],1.0,42
707441,1950,['07/401607_1936-11-27_1950.jpg'],0.0,14
725953,2014,['91/40162191_1987-08-04_2014.jpg'],1.0,27
687360,1940,['44/401644_1881-12-04_1940.jpg'],1.0,59
721471,1998,['75/4016475_1975-04-27_1998.jpg'],1.0,23
709895,2012,['98/40166098_1943-08-17_2012.jpg'],1.0,69
691133,1949,['18/40167818_1892-04-03_1949.jpg'],1.0,57
729066,2014,['90/40169590_1996-02-11_2014.jpg'],1.0,18
727784,2014,['28/40171028_1992-08-08_2014.jpg'],1.0,22
719199,2006,['36/40171236_1969-02-05_2006.jpg'],0.0,37
726072,2014,['80/40172380_1987-12-01_2014.jpg'],1.0,27
714096,2013,['77/401777_1955-02-16_2013.jpg'],1.0,58
728078,2013,['08/40184108_1993-05-29_2013.jpg'],0.0,20
724964,2014,['05/40185005_1984-11-18_2014.jpg'],0.0,30
721983,2011,['40/40189040_1976-09-20_2011.jpg'],0.0,35
719110,2007,['80/4019080_1968-11-08_2007.jpg'],1.0,39
716834,1987,['97/40191197_1962-08-16_1987.jpg'],0.0,25
711208,1982,['05/40192805_1947-03-22_1982.jpg'],0.0,35
709568,2013,['55/40195155_1942-09-24_2013.jpg'],1.0,71
723440,2009,['24/5010024_1980-09-16_2009.jpg'],0.0,29
723992,2011,['80/5011680_1982-03-22_2011.jpg'],1.0,29
713778,2009,['82/5012682_1954-04-04_2009.jpg'],0.0,55
722883,2015,['25/5013125_1979-03-09_2015.jpg'],1.0,36
707913,1968,['33/50133_1938-03-14_1968.jpg'],0.0,30
724250,2011,['77/5013777_1982-12-05_2011.jpg'],0.0,29
718221,2007,['93/501393_1966-06-03_2007.jpg'],1.0,41
709680,2004,['02/501402_1943-01-14_2004.jpg'],0.0,61
721989,2009,['52/501452_1976-09-26_2009.jpg'],1.0,33
727002,2008,['81/5017681_1990-06-18_2008.jpg'],0.0,18
723305,2013,['08/5017808_1980-05-04_2013.jpg'],0.0,33
712976,1978,['88/501988_1952-01-23_1978.jpg'],1.0,26
717845,2014,['37/601237_1965-05-23_2014.jpg'],1.0,49
708025,2010,['49/601249_1938-07-04_2010.jpg'],1.0,72
698794,1992,['84/601284_1913-03-26_1992.jpg'],1.0,79
702661,1967,['43/60143_1923-10-27_1967.jpg'],1.0,44
709742,2013,['69/6016269_1943-03-17_2013.jpg'],1.0,70
719558,2008,['17/6016517_1970-01-30_2008.jpg'],1.0,38
714479,2009,['63/6016663_1956-03-05_2009.jpg'],1.0,53
717813,2012,['09/6018009_1965-04-21_2012.jpg'],0.0,47
712124,2012,['92/60192_1949-09-23_2012.jpg'],1.0,63
711968,2009,['60/6019460_1949-04-20_2009.jpg'],1.0,60
722990,2012,['33/701533_1979-06-24_2012.jpg'],0.0,33
702308,1969,['15/7015_1922-11-08_1969.jpg'],1.0,47
712907,2012,['11/701611_1951-11-15_2012.jpg'],0.0,61
723788,2008,['35/7018635_1981-08-30_2008.jpg'],1.0,27
717644,2009,['40/7019040_1964-11-03_2009.jpg'],0.0,45
723987,2010,['17/7019717_1982-03-17_2010.jpg'],1.0,28
718703,2010,['72/8010372_1967-09-28_2010.jpg'],1.0,43
703268,1947,['52/801152_1925-06-25_1947.jpg'],0.0,22
712994,1982,['21/8012321_1952-02-10_1982.jpg'],0.0,30
712276,2013,['89/801289_1950-02-22_2013.jpg'],0.0,63
705380,2014,['28/80128_1931-04-07_2014.jpg'],1.0,83
715573,2011,['86/8015186_1959-03-04_2011.jpg'],1.0,52
714849,2007,['84/801784_1957-03-10_2007.jpg'],0.0,50
714925,2014,['22/801822_1957-05-25_2014.jpg'],0.0,57
717918,2014,['69/8018669_1965-08-04_2014.jpg'],1.0,49
710850,1964,['61/8019761_1946-03-29_1964.jpg'],1.0,18
706974,1993,['53/901053_1935-08-18_1993.jpg'],1.0,58
716299,2007,['67/901067_1961-02-27_2007.jpg'],1.0,46
718583,2015,['15/901115_1967-05-31_2015.jpg'],1.0,48
708273,2009,['66/901166_1939-03-09_2009.jpg'],1.0,70
722676,2012,['07/901207_1978-08-14_2012.jpg'],0.0,34
715782,2014,['29/9012329_1959-09-29_2014.jpg'],0.0,55
720549,2011,['96/901396_1972-10-17_2011.jpg'],0.0,39
720090,2010,['41/90141_1971-07-16_2010.jpg'],1.0,39
712015,2006,['64/901464_1949-06-06_2006.jpg'],0.0,57
706037,2009,['11/901511_1933-01-23_2009.jpg'],0.0,76
709193,1987,['26/9015626_1941-09-14_1987.jpg'],1.0,46
723876,2013,['34/901634_1981-11-26_2013.jpg'],0.0,32
724541,2008,['39/9016439_1983-09-22_2008.jpg'],1.0,25
709557,2009,['10/901710_1942-09-13_2009.jpg'],1.0,67
725782,2014,['12/9017212_1987-02-14_2014.jpg'],1.0,27
725084,2006,['30/9017230_1985-03-18_2006.jpg'],0.0,21
725517,2015,['06/9017906_1986-05-25_2015.jpg'],1.0,29
718760,2010,['12/11102812_1967-11-24_2010.jpg'],0.0,43
712257,2006,['10/11104510_1950-02-03_2006.jpg'],1.0,56
718201,2012,['76/1110576_1966-05-14_2012.jpg'],1.0,46
710343,1968,['21/1110921_1944-11-07_1968.jpg'],1.0,24
716802,2009,['18/1111018_1962-07-15_2009.jpg'],1.0,47
713429,2008,['22/1111022_1953-04-20_2008.jpg'],1.0,55
709520,2005,['35/1111035_1942-08-07_2005.jpg'],1.0,63
715034,2011,['68/1111368_1957-09-11_2011.jpg'],1.0,54
725186,2011,['15/1111715_1985-06-28_2011.jpg'],1.0,26
727335,2009,['87/11119487_1991-05-17_2009.jpg'],1.0,18
718485,2012,['65/11124565_1967-02-22_2012.jpg'],1.0,45
705836,1970,['80/11124980_1932-07-06_1970.jpg'],1.0,38
708338,2011,['74/11130874_1939-05-13_2011.jpg'],1.0,72
714507,2011,['63/11131763_1956-04-02_2011.jpg'],1.0,55
718488,2013,['97/1113197_1967-02-25_2013.jpg'],1.0,46
705574,2006,['88/1113588_1931-10-18_2006.jpg'],1.0,75
711821,2009,['29/1114029_1948-11-24_2009.jpg'],1.0,61
717141,2011,['34/11145134_1963-06-19_2011.jpg'],1.0,48
723666,2013,['70/1114570_1981-04-30_2013.jpg'],1.0,32
721765,2011,['05/1114705_1976-02-15_2011.jpg'],1.0,35
716754,2011,['70/11147070_1962-05-28_2011.jpg'],1.0,49
714230,2012,['37/1114837_1955-06-30_2012.jpg'],1.0,57
726320,2014,['11/11148511_1988-08-05_2014.jpg'],1.0,26
722845,2008,['89/1115489_1979-01-30_2008.jpg'],0.0,29
715956,2006,['84/11157384_1960-03-21_2006.jpg'],1.0,46
725086,2015,['21/11157521_1985-03-20_2015.jpg'],1.0,30
706527,2012,['68/11159868_1934-05-28_2012.jpg'],1.0,78
723564,2010,['58/1116258_1981-01-18_2010.jpg'],1.0,29
719089,2011,['56/11165456_1968-10-18_2011.jpg'],1.0,43
714731,2011,['85/11166285_1956-11-12_2011.jpg'],1.0,55
712283,1969,['32/11167532_1950-03-01_1969.jpg'],0.0,19
698645,2002,['76/1116776_1912-10-28_2002.jpg'],1.0,90
711457,2007,['27/11168427_1947-11-26_2007.jpg'],1.0,60
725627,2011,['98/1116998_1986-09-12_2011.jpg'],0.0,25
709879,2011,['56/11174556_1943-08-01_2011.jpg'],1.0,68
718749,2012,['93/1117493_1967-11-13_2012.jpg'],0.0,45
729102,2012,['87/11178187_1996-03-18_2012.jpg'],0.0,16
721581,2010,['64/1117864_1975-08-15_2010.jpg'],1.0,35
703743,2000,['36/1118236_1926-10-13_2000.jpg'],0.0,74
721552,2006,['98/1118498_1975-07-17_2006.jpg'],1.0,31
705348,1957,['41/11186641_1931-03-06_1957.jpg'],1.0,26
725763,2012,['57/11190657_1987-01-26_2012.jpg'],1.0,25
723992,2013,['32/11190732_1982-03-22_2013.jpg'],1.0,31
698622,1960,['93/11192393_1912-10-05_1960.jpg'],1.0,48
724258,2012,['14/1119614_1982-12-13_2012.jpg'],1.0,30
719357,2015,['74/11196274_1969-07-13_2015.jpg'],1.0,46
724851,2014,['09/21100009_1984-07-28_2014.jpg'],0.0,30
725066,2014,['77/2110277_1985-02-28_2014.jpg'],1.0,29
725410,2010,['66/21105366_1986-02-07_2010.jpg'],1.0,24
725579,2013,['84/21107384_1986-07-26_2013.jpg'],0.0,27
727836,2008,['48/21110848_1992-09-29_2008.jpg'],0.0,16
